Time [S]	Voltage [V]	Current [A]	
#Sweep: 000
4.934E+2	-2.160E+0	-5.825E-10	
4.937E+2	-2.200E+0	-6.507E-10	
4.940E+2	-2.240E+0	-6.967E-10	
4.943E+2	-2.280E+0	-7.511E-10	
4.946E+2	-2.320E+0	-7.923E-10	
4.949E+2	-2.360E+0	-9.319E-10	
4.953E+2	-2.400E+0	-6.997E-10	
4.961E+2	-2.440E+0	-9.929E-10	
4.965E+2	-2.480E+0	-7.815E-10	
4.974E+2	-2.520E+0	-9.347E-10	
4.983E+2	-2.560E+0	-7.406E-10	
4.991E+2	-2.600E+0	-9.994E-10	
4.995E+2	-2.640E+0	-6.736E-10	
5.004E+2	-2.680E+0	-7.773E-10	
5.013E+2	-2.720E+0	-8.875E-10	
5.015E+2	-2.760E+0	-1.008E-9	
5.018E+2	-2.800E+0	-1.099E-9	
5.021E+2	-2.840E+0	-1.558E-9	
5.024E+2	-2.880E+0	-1.419E-9	
5.027E+2	-2.920E+0	-1.533E-9	
5.030E+2	-2.960E+0	-1.776E-9	
5.033E+2	-3.000E+0	-2.031E-9	
5.036E+2	-3.040E+0	-2.248E-9	
5.039E+2	-3.080E+0	-2.345E-9	
5.042E+2	-3.120E+0	-2.502E-9	
5.045E+2	-3.160E+0	-2.626E-9	
5.048E+2	-3.200E+0	-3.216E-9	
#Sweep: 010
5.051E+2	-3.200E+0	-3.354E-9	
5.054E+2	-3.160E+0	-3.212E-9	
5.057E+2	-3.120E+0	-3.186E-9	
5.060E+2	-3.080E+0	-2.863E-9	
5.063E+2	-3.040E+0	-2.782E-9	
5.066E+2	-3.000E+0	-3.132E-9	
5.069E+2	-2.960E+0	-2.870E-9	
5.072E+2	-2.920E+0	-2.062E-9	
5.075E+2	-2.880E+0	-1.934E-9	
5.078E+2	-2.840E+0	-1.655E-9	
5.081E+2	-2.800E+0	-1.752E-9	
5.084E+2	-2.760E+0	-1.735E-9	
5.087E+2	-2.720E+0	-1.848E-9	
5.090E+2	-2.680E+0	-1.765E-9	
5.093E+2	-2.640E+0	-1.389E-9	
5.096E+2	-2.600E+0	-1.273E-9	
5.099E+2	-2.560E+0	-1.179E-9	
5.102E+2	-2.520E+0	-1.084E-9	
5.105E+2	-2.480E+0	-1.110E-9	
5.115E+2	-2.440E+0	-1.055E-9	
5.123E+2	-2.400E+0	-7.603E-10	
5.126E+2	-2.360E+0	-6.668E-10	
5.129E+2	-2.320E+0	-5.972E-10	
5.132E+2	-2.280E+0	-5.259E-10	
5.135E+2	-2.240E+0	-4.707E-10	
5.138E+2	-2.200E+0	-4.151E-10	
5.141E+2	-2.160E+0	-3.786E-10	
5.144E+2	-2.120E+0	-3.382E-10	
5.147E+2	-2.080E+0	-3.202E-10	
5.150E+2	-2.040E+0	-2.874E-10	
5.153E+2	-2.000E+0	-2.525E-10	
5.156E+2	-1.960E+0	-2.331E-10	
5.159E+2	-1.920E+0	-2.089E-10	
5.162E+2	-1.880E+0	-1.839E-10	
5.165E+2	-1.840E+0	-1.509E-10	
5.168E+2	-1.800E+0	-1.255E-10	
5.171E+2	-1.760E+0	-1.178E-10	
5.174E+2	-1.720E+0	-1.106E-10	
5.183E+2	-1.680E+0	-4.506E-11	
5.186E+2	-1.640E+0	-2.915E-11	
5.189E+2	-1.600E+0	-2.119E-11	
5.192E+2	-1.560E+0	-1.829E-11	
5.195E+2	-1.520E+0	-1.585E-11	
5.198E+2	-1.480E+0	-1.214E-11	
5.201E+2	-1.440E+0	-1.010E-11	
5.204E+2	-1.400E+0	-8.661E-12	
5.207E+2	-1.360E+0	-3.494E-12	
5.210E+2	-1.320E+0	-3.665E-12	
5.213E+2	-1.280E+0	-8.700E-13	
5.216E+2	-1.240E+0	-1.369E-12	
5.219E+2	-1.200E+0	-2.322E-13	
5.222E+2	-1.160E+0	-2.373E-13	
5.225E+2	-1.120E+0	1.358E-12	
5.228E+2	-1.080E+0	4.370E-12	
5.231E+2	-1.040E+0	3.225E-12	
5.234E+2	-1.000E+0	4.517E-12	
5.237E+2	-9.600E-1	4.854E-12	
5.240E+2	-9.200E-1	5.959E-12	
5.243E+2	-8.800E-1	6.363E-12	
5.246E+2	-8.400E-1	7.525E-12	
5.249E+2	-8.000E-1	8.304E-12	
5.252E+2	-7.600E-1	7.001E-12	
5.255E+2	-7.200E-1	8.071E-12	
5.258E+2	-6.800E-1	1.147E-11	
5.261E+2	-6.400E-1	9.787E-12	
5.264E+2	-6.000E-1	9.232E-12	
5.267E+2	-5.600E-1	1.006E-11	
5.270E+2	-5.200E-1	1.060E-11	
5.273E+2	-4.800E-1	1.048E-11	
5.276E+2	-4.400E-1	1.075E-11	
5.279E+2	-4.000E-1	1.098E-11	
5.282E+2	-3.600E-1	1.143E-11	
5.285E+2	-3.200E-1	1.399E-11	
5.288E+2	-2.800E-1	1.182E-11	
5.291E+2	-2.400E-1	1.207E-11	
5.294E+2	-2.000E-1	1.178E-11	
5.297E+2	-1.600E-1	1.242E-11	
5.300E+2	-1.200E-1	1.291E-11	
5.303E+2	-8.000E-2	1.279E-11	
5.306E+2	-4.000E-2	1.273E-11	
